YEAR,MONTH,DAY,Temperature
2006,8,7,27.22
2006,8,8,23.17
2006,8,9,21.83
2006,8,10,23.33
2006,8,11,20.22
2006,8,12,19.56
2006,8,13,20.94
2006,8,14,23.56
2006,8,15,23.11
2006,8,16,22.44
2006,8,17,23.22
2006,8,18,24.39
2006,8,19,23.44
2006,8,20,21.94
2006,8,21,21.44
2006,8,22,22.28
2006,8,23,22.22
2006,8,24,21.61
2006,8,25,22.44
2006,8,26,23.5
2006,8,27,22.89
2006,8,28,19.72
2006,8,29,19.83
2006,8,30,21.33
2006,8,31,19.17
2006,9,1,19.17
2006,9,2,17.72
2006,9,3,17.11
2006,9,4,19.44
2006,9,5,19.17
2006,9,6,19.67
2006,9,7,18.89
2006,9,8,22.44
2006,9,9,19.78
2006,9,10,15.0
2006,9,11,16.39
2006,9,12,18.94
2006,9,13,19.94
2006,9,14,18.83
2006,9,15,17.61
2006,9,16,18.22
2006,9,17,20.28
2006,9,18,20.22
2006,9,19,14.44
2006,9,20,12.94
2006,9,21,12.44
2006,9,22,15.28
2006,9,23,19.56
2006,9,24,17.22
2006,9,25,13.44
2006,9,26,14.5
2006,9,27,17.67
2006,9,28,12.83
2006,9,29,10.33
2006,9,30,12.22
2006,10,1,13.67
2006,10,2,14.17
2006,10,3,19.67
2006,10,4,17.72
2006,10,5,11.22
2006,10,6,9.44
2006,10,7,10.94
2006,10,8,13.0
2006,10,9,14.72
2006,10,10,12.39
2006,10,11,14.72
2006,10,12,5.28
2006,10,13,3.83
2006,10,14,7.67
2006,10,15,6.89
2006,10,16,9.78
2006,10,17,12.28
2006,10,18,14.06
2006,10,19,11.78
2006,10,20,7.72
2006,10,21,8.94
2006,10,22,9.17
2006,10,23,4.44
2006,10,24,4.11
2006,10,25,6.44
2006,10,26,5.72
2006,10,27,6.67
2006,10,28,5.11
2006,10,29,6.39
2006,10,30,9.61
2006,10,31,15.17
2006,11,1,4.89
2006,11,2,0.72
2006,11,3,-0.67
2006,11,4,1.89
2006,11,5,7.89
2006,11,6,9.56
2006,11,7,10.39
2006,11,8,10.5
2006,11,9,12.44
2006,11,10,7.17
2006,11,11,6.5
2006,11,12,3.56
2006,11,13,3.94
2006,11,14,4.39
2006,11,15,5.83
2006,11,16,6.83
2006,11,17,3.89
2006,11,18,5.17
2006,11,19,3.44
2006,11,20,2.44
2006,11,21,2.78
2006,11,22,2.56
2006,11,23,3.06
2006,11,24,2.39
2006,11,25,5.72
2006,11,26,11.61
2006,11,27,10.94
2006,11,28,12.72
2006,11,29,14.39
2006,11,30,7.17
2006,12,1,2.5
2006,12,2,0.67
2006,12,3,-1.89
2006,12,4,-4.56
2006,12,5,-3.72
2006,12,6,2.22
2006,12,7,-3.33
2006,12,8,-4.94
2006,12,9,-1.78
2006,12,10,4.28
2006,12,11,7.11
2006,12,12,7.33
2006,12,13,7.11
2006,12,14,6.72
2006,12,15,7.72
2006,12,16,3.11
2006,12,17,10.56
2006,12,18,6.22
2006,12,19,1.39
2006,12,20,2.22
2006,12,21,4.33
2006,12,22,7.56
2006,12,23,6.39
2006,12,24,4.0
2006,12,25,3.0
2006,12,26,3.06
2006,12,27,2.06
2006,12,28,3.94
2006,12,29,3.28
2006,12,30,3.28
2006,12,31,4.06
2007,1,1,7.06
2007,1,2,2.56
2007,1,3,4.28
2007,1,4,7.0
2007,1,5,9.56
2007,1,6,8.11
2007,1,7,1.5
2007,1,8,1.83
2007,1,9,-0.56
2007,1,10,-3.83
2007,1,11,2.11
2007,1,12,7.56
2007,1,13,1.72
2007,1,14,-0.89
2007,1,15,0.17
2007,1,16,-4.39
2007,1,17,-6.28
2007,1,18,-1.67
2007,1,19,-1.22
2007,1,20,-5.89
2007,1,21,-4.61
2007,1,22,-3.83
2007,1,23,-2.11
2007,1,24,-2.56
2007,1,25,-7.11
2007,1,26,-8.72
2007,1,27,1.22
2007,1,28,-4.17
2007,1,29,-8.44
2007,1,30,-5.94
2007,1,31,-8.83
2007,2,1,-6.17
2007,2,2,-5.17
2007,2,3,-11.83
2007,2,4,-15.78
2007,2,5,-16.06
2007,2,6,-14.72
2007,2,7,-11.0
2007,2,8,-9.06
2007,2,9,-8.67
2007,2,10,-7.0
2007,2,11,-9.06
2007,2,12,-3.5
2007,2,13,-10.06
2007,2,14,-9.89
2007,2,15,-11.72
2007,2,16,-10.11
2007,2,17,-8.61
2007,2,18,-2.89
2007,2,19,-5.94
2007,2,20,4.56
2007,2,21,-1.5
2007,2,22,1.5
2007,2,23,-5.17
2007,2,24,-6.5
2007,2,25,-2.33
2007,2,26,0.72
2007,2,27,0.39
2007,2,28,1.61
2007,3,1,0.33
2007,3,2,1.89
2007,3,3,-1.11
2007,3,4,-2.11
2007,3,5,-2.78
2007,3,6,-10.06
2007,3,7,-7.72
2007,3,8,-5.72
2007,3,9,-1.28
2007,3,10,6.39
2007,3,11,4.89
2007,3,12,4.33
2007,3,13,11.5
2007,3,14,16.0
2007,3,15,1.72
2007,3,16,-1.44
2007,3,17,-1.06
2007,3,18,-0.11
2007,3,19,1.89
2007,3,20,0.94
2007,3,21,1.28
2007,3,22,15.28
2007,3,23,8.72
2007,3,24,10.44
2007,3,25,8.67
2007,3,26,15.28
2007,3,27,19.0
2007,3,28,9.83
2007,3,29,7.17
2007,3,30,8.11
2007,3,31,8.0
2007,4,1,11.61
2007,4,2,13.39
2007,4,3,10.94
2007,4,4,7.06
2007,4,5,-2.39
2007,4,6,-2.94
2007,4,7,-4.11
2007,4,8,-1.72
2007,4,9,1.56
2007,4,10,3.11
2007,4,11,2.67
2007,4,12,5.72
2007,4,13,5.5
2007,4,14,3.28
2007,4,15,4.72
2007,4,16,7.56
2007,4,17,10.61
2007,4,18,7.28
2007,4,19,10.0
2007,4,20,13.78
2007,4,21,14.83
2007,4,22,17.61
2007,4,23,20.61
2007,4,24,13.39
2007,4,25,9.56
2007,4,26,8.78
2007,4,27,12.0
2007,4,28,12.33
2007,4,29,16.22
2007,4,30,17.22
2007,5,1,11.11
2007,5,2,11.94
2007,5,3,16.11
2007,5,4,12.44
2007,5,5,14.11
2007,5,6,11.78
2007,5,7,13.78
2007,5,8,19.33
2007,5,9,19.89
2007,5,10,18.11
2007,5,11,20.5
2007,5,12,13.72
2007,5,13,10.06
2007,5,14,13.11
2007,5,15,23.22
2007,5,16,14.17
2007,5,17,9.17
2007,5,18,11.94
2007,5,19,14.28
2007,5,20,15.28
2007,5,21,10.11
2007,5,22,17.28
2007,5,23,21.22
2007,5,24,24.5
2007,5,25,22.83
2007,5,26,16.39
2007,5,27,18.0
2007,5,28,18.39
2007,5,29,20.28
2007,5,30,23.06
2007,5,31,25.89
2007,6,1,25.17
2007,6,2,24.67
2007,6,3,20.72
2007,6,4,20.11
2007,6,5,14.39
2007,6,6,13.22
2007,6,7,22.56
2007,6,8,26.83
2007,6,9,18.39
2007,6,10,19.39
2007,6,11,21.28
2007,6,12,22.83
2007,6,13,25.61
2007,6,14,24.89
2007,6,15,22.83
2007,6,16,22.78
2007,6,17,25.89
2007,6,18,26.5
2007,6,19,26.39
2007,6,20,21.89
2007,6,21,23.39
2007,6,22,19.06
2007,6,23,17.83
2007,6,24,21.11
2007,6,25,25.22
2007,6,26,27.28
2007,6,27,25.89
2007,6,28,22.11
2007,6,29,18.33
2007,6,30,20.39
2007,7,1,18.22
2007,7,2,16.56
2007,7,3,21.28
2007,7,4,22.61
2007,7,5,23.89
2007,7,6,22.72
2007,7,7,25.39
2007,7,8,28.39
2007,7,9,30.39
2007,7,10,27.78
2007,7,11,24.72
2007,7,12,21.94
2007,7,13,20.11
2007,7,14,21.0
2007,7,15,21.22
2007,7,16,22.67
2007,7,17,21.78
2007,7,18,23.61
2007,7,19,24.44
2007,7,20,19.72
2007,7,21,19.11
2007,7,22,21.11
2007,7,23,22.67
2007,7,24,22.83
2007,7,25,21.89
2007,7,26,21.67
2007,7,27,22.78
2007,7,28,23.94
2007,7,29,23.61
2007,7,30,24.78
2007,7,31,27.44
2007,8,1,28.44
2007,8,2,29.17
2007,8,3,29.0
2007,8,4,24.89
2007,8,5,20.72
2007,8,6,24.78
2007,8,7,26.17
2007,8,8,27.72
2007,8,9,23.22
2007,8,10,24.17
2007,8,11,23.89
2007,8,12,25.0
2007,8,13,24.06
2007,8,14,22.5
2007,8,15,24.28
2007,8,16,25.56
2007,8,17,22.89
2007,8,18,17.89
2007,8,19,15.61
2007,8,20,16.72
2007,8,21,18.78
2007,8,22,23.56
2007,8,23,25.94
2007,8,24,25.11
2007,8,25,23.06
2007,8,26,21.72
2007,8,27,20.67
2007,8,29,26.83
2007,8,30,21.78
2007,8,31,18.72
2007,9,1,20.22
2007,9,2,20.89
2007,9,3,23.28
2007,9,4,20.94
2007,9,5,24.83
2007,9,6,25.67
2007,9,7,25.5
2007,9,8,23.06
2007,9,9,20.61
2007,9,10,19.61
2007,9,11,17.39
2007,9,12,14.44
2007,9,13,15.28
2007,9,14,17.83
2007,9,15,11.28
2007,9,16,11.83
2007,9,17,14.89
2007,9,18,18.44
2007,9,19,21.72
2007,9,20,21.72
2007,9,21,21.22
2007,9,22,22.5
2007,9,23,18.11
2007,9,24,20.33
2007,9,25,25.06
2007,9,26,20.61
2007,9,27,17.78
2007,9,28,17.78
2007,9,29,16.0
2007,9,30,18.11
2007,10,1,17.83
2007,10,2,17.44
2007,10,3,20.89
2007,10,4,17.83
2007,10,5,22.44
2007,10,6,24.56
2007,10,7,25.33
2007,10,8,25.83
2007,10,9,21.06
2007,10,10,12.28
2007,10,11,9.89
2007,10,12,9.06
2007,10,13,8.89
2007,10,14,10.0
2007,10,15,14.56
2007,10,16,16.0
2007,10,17,17.56
2007,10,18,18.72
2007,10,19,19.28
2007,10,20,15.06
2007,10,21,19.06
2007,10,22,19.33
2007,10,23,11.5
2007,10,24,9.56
2007,10,25,8.94
2007,10,26,12.28
2007,10,27,12.44
2007,10,28,6.94
2007,10,29,7.44
2007,10,30,10.11
2007,10,31,13.33
2007,11,1,8.5
2007,11,2,5.89
2007,11,3,7.44
2007,11,4,6.11
2007,11,5,7.44
2007,11,6,4.22
2007,11,7,3.11
2007,11,8,3.5
2007,11,9,6.94
2007,11,10,5.89
2007,11,11,5.78
2007,11,12,10.61
2007,11,13,10.06
2007,11,14,12.61
2007,11,15,6.72
2007,11,16,2.39
2007,11,17,2.83
2007,11,18,3.11
2007,11,19,3.39
2007,11,20,11.06
2007,11,21,8.72
2007,11,22,2.11
2007,11,23,-2.11
2007,11,24,-0.83
2007,11,25,0.17
2007,11,26,1.56
2007,11,27,1.67
2007,11,28,-2.06
2007,11,29,2.11
2007,11,30,-0.5
2007,12,1,-5.61
2007,12,2,1.67
2007,12,3,1.94
2007,12,4,-3.28
2007,12,5,-4.11
2007,12,6,-6.22
2007,12,7,-2.22
2007,12,8,-0.89
2007,12,9,-2.39
2007,12,10,-1.28
2007,12,11,0.06
2007,12,12,1.11
2007,12,13,0.22
2007,12,14,0.67
2007,12,15,-4.06
2007,12,16,-3.94
2007,12,17,-3.39
2007,12,18,-4.56
2007,12,19,1.78
2007,12,20,-0.78
2007,12,21,0.5
2007,12,22,3.89
2007,12,23,3.89
2007,12,24,-3.33
2007,12,25,-1.61
2007,12,26,-2.61
2007,12,27,0.83
2007,12,28,-0.83
2007,12,29,1.61
2007,12,30,-1.94
2007,12,31,-1.28
2008,1,1,0.61
2008,1,2,-4.06
2008,1,3,-9.0
2008,1,4,-4.83
2008,1,5,1.11
2008,1,6,5.61
2008,1,7,13.72
2008,1,8,13.5
2008,1,9,7.94
2008,1,10,2.5
2008,1,11,4.83
2008,1,12,2.44
2008,1,13,1.72
2008,1,14,0.83
2008,1,15,-1.94
2008,1,16,-2.78
2008,1,17,-0.11
2008,1,18,-3.22
2008,1,19,-6.44
2008,1,20,-12.56
2008,1,21,-10.11
2008,1,22,-3.5
2008,1,23,-8.5
2008,1,24,-8.72
2008,1,25,-9.67
2008,1,26,-6.17
2008,1,27,-2.17
2008,1,28,-1.72
2008,1,29,5.83
2008,1,30,-5.33
2008,1,31,-8.44
2008,2,1,-2.22
2008,2,2,-1.39
2008,2,3,0.0
2008,2,4,0.17
2008,2,5,5.83
2008,2,6,0.44
2008,2,7,-2.44
2008,2,8,-1.22
2008,2,9,1.11
2008,2,10,-11.28
2008,2,11,-13.39
2008,2,12,-9.39
2008,2,13,-6.39
2008,2,14,-5.39
2008,2,15,-2.39
2008,2,16,-6.39
2008,2,17,0.11
2008,2,18,2.67
2008,2,19,-7.72
2008,2,20,-8.5
2008,2,21,-8.67
2008,2,22,-4.83
2008,2,23,-3.94
2008,2,24,-1.67
2008,2,25,-1.17
2008,2,26,-0.61
2008,2,27,-7.83
2008,2,28,-9.0
2008,2,29,-4.11
2008,3,1,-0.78
2008,3,2,-1.72
2008,3,3,7.94
2008,3,4,-1.39
2008,3,5,-1.94
2008,3,6,0.0
2008,3,7,-2.67
2008,3,8,-5.72
2008,3,9,-6.33
2008,3,10,-2.06
2008,3,11,-1.72
2008,3,12,1.28
2008,3,13,2.44
2008,3,14,7.5
2008,3,15,3.39
2008,3,16,0.67
2008,3,17,-2.28
2008,3,18,2.67
2008,3,19,5.22
2008,3,20,2.33
2008,3,21,-1.39
2008,3,22,-1.06
2008,3,23,-0.56
2008,3,24,-0.61
2008,3,25,1.83
2008,3,26,5.44
2008,3,27,3.17
2008,3,28,0.44
2008,3,29,-0.5
2008,3,30,1.61
2008,3,31,8.78
2008,4,1,10.22
2008,4,2,2.11
2008,4,3,3.78
2008,4,4,5.0
2008,4,5,7.39
2008,4,6,8.56
2008,4,7,13.44
2008,4,8,11.61
2008,4,9,12.56
2008,4,10,5.83
2008,4,11,12.0
2008,4,12,8.94
2008,4,13,3.44
2008,4,14,5.11
2008,4,15,6.78
2008,4,16,12.22
2008,4,17,16.28
2008,4,18,18.33
2008,4,19,16.72
2008,4,20,15.28
2008,4,21,15.06
2008,4,22,17.0
2008,4,23,17.44
2008,4,24,13.56
2008,4,25,19.28
2008,4,26,18.33
2008,4,27,13.11
2008,4,28,9.22
2008,4,29,5.78
2008,4,30,6.11
2008,5,1,10.72
2008,5,2,14.78
2008,5,3,16.67
2008,5,4,11.61
2008,5,5,16.39
2008,5,6,13.78
2008,5,7,15.89
2008,5,8,11.89
2008,5,9,11.28
2008,5,10,13.5
2008,5,11,11.78
2008,5,12,10.17
2008,5,13,11.5
2008,5,14,14.0
2008,5,15,11.44
2008,5,16,13.39
2008,5,17,17.11
2008,5,18,11.89
2008,5,19,10.67
2008,5,20,13.83
2008,5,21,10.61
2008,5,22,10.11
2008,5,23,12.78
2008,5,24,13.44
2008,5,25,14.39
2008,5,26,22.11
2008,5,27,14.11
2008,5,28,9.61
2008,5,29,15.83
2008,5,30,20.33
2008,5,31,22.33
2008,6,1,18.28
2008,6,2,20.39
2008,6,3,19.89
2008,6,4,16.61
2008,6,5,21.89
2008,6,6,28.5
2008,6,7,25.39
2008,6,8,26.17
2008,6,9,26.83
2008,6,10,21.67
2008,6,11,21.78
2008,6,12,21.28
2008,6,13,23.17
2008,6,14,22.78
2008,6,15,23.56
2008,6,16,21.78
2008,6,17,16.56
2008,6,18,15.11
2008,6,19,16.5
2008,6,20,20.5
2008,6,21,20.67
2008,6,22,20.33
2008,6,23,18.33
2008,6,24,19.78
2008,6,25,20.28
2008,6,26,23.0
2008,6,27,23.22
2008,6,28,23.28
2008,6,29,20.22
2008,6,30,19.33
2008,7,1,20.44
2008,7,2,23.22
2008,7,3,20.11
2008,7,4,17.78
2008,7,5,19.72
2008,7,6,21.44
2008,7,7,24.44
2008,7,8,24.83
2008,7,9,24.61
2008,7,10,22.39
2008,7,11,24.39
2008,7,12,24.72
2008,7,13,24.39
2008,7,14,22.28
2008,7,15,22.61
2008,7,16,26.72
2008,7,17,25.44
2008,7,18,27.44
2008,7,19,26.11
2008,7,20,24.28
2008,7,21,24.78
2008,7,22,22.72
2008,7,23,21.0
2008,7,24,22.33
2008,7,25,23.17
2008,7,26,24.89
2008,7,27,23.33
2008,7,28,24.39
2008,7,29,24.28
2008,7,30,26.78
2008,7,31,26.22
2008,8,1,25.44
2008,8,2,23.17
2008,8,3,22.67
2008,8,4,24.72
2008,8,5,26.78
2008,8,6,25.89
2008,8,7,22.89
2008,8,8,21.11
2008,8,9,19.83
2008,8,10,16.06
2008,8,11,19.44
2008,8,12,20.72
2008,8,13,21.33
2008,8,14,20.06
2008,8,15,20.0
2008,8,16,21.56
2008,8,17,23.78
2008,8,18,25.67
2008,8,19,21.33
2008,8,20,19.33
2008,8,21,21.28
2008,8,22,26.11
2008,8,23,28.33
2008,8,24,25.11
2008,8,25,19.33
2008,8,26,18.28
2008,8,27,20.11
2008,8,28,19.17
2008,8,29,20.89
2008,8,30,21.89
2008,8,31,22.94
2008,9,1,22.89
2008,9,2,24.0
2008,9,3,24.11
2008,9,4,20.72
2008,9,5,22.83
2008,9,6,20.06
2008,9,7,18.72
2008,9,8,18.61
2008,9,9,15.56
2008,9,10,15.22
2008,9,11,17.44
2008,9,12,21.22
2008,9,13,21.61
2008,9,14,24.33
2008,9,15,15.78
2008,9,16,14.72
2008,9,17,18.22
2008,9,18,16.67
2008,9,19,16.33
2008,9,20,19.61
2008,9,21,18.83
2008,9,22,16.72
2008,9,23,16.72
2008,9,24,19.56
2008,9,25,19.78
2008,9,26,18.89
2008,9,27,17.5
2008,9,28,17.11
2008,9,29,16.17
2008,9,30,15.28
2008,10,1,11.17
2008,10,2,9.56
2008,10,3,9.44
2008,10,4,8.61
2008,10,5,9.78
2008,10,6,12.61
2008,10,7,10.89
2008,10,8,15.56
2008,10,9,15.33
2008,10,10,13.67
2008,10,11,14.72
2008,10,12,17.56
2008,10,13,17.89
2008,10,14,18.72
2008,10,15,13.28
2008,10,16,13.17
2008,10,17,9.33
2008,10,18,9.28
2008,10,19,7.72
2008,10,20,11.17
2008,10,21,7.83
2008,10,22,5.22
2008,10,23,7.39
2008,10,24,9.22
2008,10,25,9.28
2008,10,26,10.06
2008,10,27,6.22
2008,10,28,3.39
2008,10,29,3.94
2008,10,30,3.33
2008,10,31,12.06
2008,11,1,10.89
2008,11,2,6.39
2008,11,3,12.22
2008,11,4,13.67
2008,11,5,12.72
2008,11,6,12.94
2008,11,7,12.5
2008,11,8,6.67
2008,11,9,4.22
2008,11,10,1.0
2008,11,11,0.28
2008,11,12,5.28
2008,11,13,9.94
2008,11,14,11.11
2008,11,15,6.67
2008,11,16,1.89
2008,11,17,-0.44
2008,11,18,-2.11
2008,11,19,-1.89
2008,11,20,1.39
2008,11,21,-3.67
2008,11,22,-3.28
2008,11,23,-2.61
2008,11,24,1.22
2008,11,25,1.67
2008,11,26,2.17
2008,11,27,1.28
2008,11,28,2.89
2008,11,29,1.39
2008,11,30,1.61
2008,12,1,1.72
2008,12,2,-1.72
2008,12,3,1.39
2008,12,4,0.28
2008,12,5,-5.56
2008,12,6,-5.67
2008,12,7,-6.44
2008,12,8,-4.56
2008,12,9,1.89
2008,12,10,-0.5
2008,12,11,-4.78
2008,12,12,-3.17
2008,12,13,-4.39
2008,12,14,2.67
2008,12,15,3.5
2008,12,16,-7.22
2008,12,17,-3.83
2008,12,18,-3.78
2008,12,19,-4.0
2008,12,20,-6.94
2008,12,21,-9.11
2008,12,22,-13.06
2008,12,23,-10.17
2008,12,24,2.11
2008,12,25,-2.72
2008,12,26,-2.28
2008,12,27,9.78
2008,12,28,6.56
2008,12,29,1.28
2008,12,30,-0.56
2008,12,31,-4.72
2009,1,1,-7.39
2009,1,2,-1.22
2009,1,3,-4.94
2009,1,4,-0.5
2009,1,5,-2.44
2009,1,6,-4.89
2009,1,7,-1.17
2009,1,8,-2.56
2009,1,9,-4.5
2009,1,10,-4.94
2009,1,11,-6.94
2009,1,12,-6.72
2009,1,13,-3.28
2009,1,14,-13.61
2009,1,15,-13.78
2009,1,16,-17.67
2009,1,17,-15.0
2009,1,18,-6.89
2009,1,19,-8.61
2009,1,20,-9.33
2009,1,21,-10.44
2009,1,22,-4.0
2009,1,23,-2.83
2009,1,24,-6.89
2009,1,25,-11.11
2009,1,26,-10.22
2009,1,27,-8.22
2009,1,28,-7.22
2009,1,29,-7.11
2009,1,30,-5.22
2009,1,31,-9.17
2009,2,1,0.89
2009,2,2,-0.94
2009,2,3,-4.56
2009,2,4,-10.94
2009,2,5,-13.06
2009,2,6,-5.94
2009,2,7,3.94
2009,2,8,4.56
2009,2,9,0.28
2009,2,10,7.22
2009,2,11,10.28
2009,2,12,5.83
2009,2,13,1.33
2009,2,14,-2.39
2009,2,15,-2.39
2009,2,16,-2.44
2009,2,17,-1.22
2009,2,18,2.78
2009,2,19,-3.5
2009,2,20,-5.94
2009,2,21,-4.56
2009,2,22,-4.17
2009,2,23,-5.78
2009,2,24,-6.61
2009,2,25,-0.17
2009,2,26,4.67
2009,2,27,5.22
2009,2,28,-6.94
2009,3,1,-7.0
2009,3,2,-10.61
2009,3,3,-9.0
2009,3,4,-3.89
2009,3,5,2.22
2009,3,6,14.5
2009,3,7,5.72
2009,3,8,3.67
2009,3,9,4.72
2009,3,10,2.56
2009,3,11,4.5
2009,3,12,-3.89
2009,3,13,-2.56
2009,3,14,1.33
2009,3,15,4.0
2009,3,16,6.22
2009,3,17,9.28
2009,3,18,13.22
2009,3,19,5.44
2009,3,20,-0.94
2009,3,21,1.78
2009,3,22,5.11
2009,3,23,0.22
2009,3,24,2.89
2009,3,25,8.56
2009,3,26,7.78
2009,3,27,7.89
2009,3,28,6.11
2009,3,29,6.5
2009,3,30,2.67
2009,3,31,4.11
2009,4,1,9.89
2009,4,2,11.56
2009,4,3,9.11
2009,4,4,6.06
2009,4,5,5.56
2009,4,6,1.67
2009,4,7,0.28
2009,4,8,4.89
2009,4,9,8.0
2009,4,10,7.33
2009,4,11,4.67
2009,4,12,4.06
2009,4,13,3.61
2009,4,14,6.17
2009,4,15,8.39
2009,4,16,9.83
2009,4,17,11.94
2009,4,18,16.78
2009,4,19,11.94
2009,4,20,8.67
2009,4,21,7.44
2009,4,22,6.56
2009,4,23,7.22
2009,4,24,17.17
2009,4,25,23.06
2009,4,26,17.5
2009,4,27,21.89
2009,4,28,13.44
2009,4,29,10.22
2009,4,30,13.72
2009,5,1,16.78
2009,5,2,12.22
2009,5,3,14.33
2009,5,4,14.06
2009,5,5,14.11
2009,5,6,14.83
2009,5,7,14.06
2009,5,8,18.28
2009,5,9,17.06
2009,5,10,12.11
2009,5,11,12.61
2009,5,12,12.22
2009,5,13,13.72
2009,5,14,18.94
2009,5,15,15.28
2009,5,16,15.61
2009,5,17,11.22
2009,5,18,11.39
2009,5,19,16.67
2009,5,20,21.17
2009,5,21,22.83
2009,5,22,18.61
2009,5,23,18.22
2009,5,24,18.78
2009,5,25,15.94
2009,5,26,14.94
2009,5,27,19.22
2009,5,28,19.89
2009,5,29,17.89
2009,5,30,16.44
2009,5,31,14.28
2009,6,1,16.5
2009,6,2,14.39
2009,6,3,14.28
2009,6,4,13.28
2009,6,5,16.22
2009,6,6,16.72
2009,6,7,17.44
2009,6,8,16.5
2009,6,9,19.5
2009,6,10,18.11
2009,6,11,15.83
2009,6,12,17.11
2009,6,13,16.78
2009,6,14,18.44
2009,6,15,19.5
2009,6,16,19.28
2009,6,17,20.56
2009,6,18,19.44
2009,6,19,20.06
2009,6,20,23.39
2009,6,21,21.39
2009,6,22,22.39
2009,6,23,24.5
2009,6,24,27.17
2009,6,25,26.61
2009,6,26,24.33
2009,6,27,20.89
2009,6,28,24.56
2009,6,29,21.5
2009,6,30,17.89
2009,7,1,17.94
2009,7,2,16.56
2009,7,3,19.06
2009,7,4,19.5
2009,7,5,21.89
2009,7,6,22.78
2009,7,7,19.17
2009,7,8,18.89
2009,7,9,20.28
2009,7,10,22.61
2009,7,11,25.28
2009,7,12,20.94
2009,7,13,20.72
2009,7,14,20.61
2009,7,15,22.78
2009,7,16,24.83
2009,7,17,20.67
2009,7,18,17.39
2009,7,19,18.28
2009,7,20,18.72
2009,7,21,20.11
2009,7,22,20.56
2009,7,23,20.22
2009,7,24,21.5
2009,7,25,23.5
2009,7,26,21.39
2009,7,27,22.0
2009,7,28,24.61
2009,7,29,23.17
2009,7,30,21.39
2009,7,31,23.06
2009,8,1,22.67
2009,8,2,22.06
2009,8,3,21.61
2009,8,4,25.5
2009,8,5,21.11
2009,8,6,21.39
2009,8,7,20.94
2009,8,8,20.61
2009,8,9,27.39
2009,8,10,26.22
2009,8,11,24.56
2009,8,12,21.28
2009,8,13,22.89
2009,8,14,24.22
2009,8,15,25.22
2009,8,16,26.44
2009,8,17,26.44
2009,8,18,24.61
2009,8,19,23.89
2009,8,20,24.39
2009,8,21,22.67
2009,8,22,18.72
2009,8,23,18.06
2009,8,24,18.67
2009,8,25,21.44
2009,8,26,20.5
2009,8,27,16.61
2009,8,28,17.17
2009,8,29,18.06
2009,8,30,15.83
2009,8,31,15.17
2009,9,1,16.44
2009,9,2,17.44
2009,9,3,18.39
2009,9,4,19.56
2009,9,5,19.67
2009,9,6,19.94
2009,9,7,21.06
2009,9,8,20.61
2009,9,9,20.94
2009,9,10,21.06
2009,9,11,20.11
2009,9,12,19.06
2009,9,13,19.94
2009,9,14,22.61
2009,9,15,21.94
2009,9,16,17.11
2009,9,17,16.11
2009,9,18,17.11
2009,9,19,15.22
2009,9,20,16.44
2009,9,21,21.72
2009,9,22,22.78
2009,9,23,23.06
2009,9,24,20.33
2009,9,25,17.11
2009,9,26,17.0
2009,9,27,17.56
2009,9,28,14.72
2009,9,29,12.39
2009,9,30,10.44
2009,10,1,9.5
2009,10,2,11.89
2009,10,3,12.22
2009,10,4,11.89
2009,10,5,11.44
2009,10,6,11.22
2009,10,7,12.72
2009,10,8,10.39
2009,10,9,10.78
2009,10,10,9.22
2009,10,11,5.89
2009,10,12,6.94
2009,10,13,8.11
2009,10,14,5.22
2009,10,15,5.39
2009,10,16,4.28
2009,10,17,5.0
2009,10,18,4.61
2009,10,19,9.33
2009,10,20,12.44
2009,10,21,15.11
2009,10,22,13.78
2009,10,23,9.72
2009,10,24,10.78
2009,10,25,7.78
2009,10,26,11.83
2009,10,27,12.44
2009,10,28,12.56
2009,10,29,10.94
2009,10,30,14.56
2009,10,31,12.28
2009,11,1,7.06
2009,11,2,5.83
2009,11,3,6.72
2009,11,4,3.78
2009,11,5,6.78
2009,11,6,3.5
2009,11,7,12.06
2009,11,8,12.39
2009,11,9,14.39
2009,11,10,11.33
2009,11,11,6.28
2009,11,12,5.33
2009,11,13,7.5
2009,11,14,11.0
2009,11,15,12.0
2009,11,16,7.0
2009,11,17,6.39
2009,11,18,8.5
2009,11,19,9.83
2009,11,20,7.89
2009,11,21,9.61
2009,11,22,6.5
2009,11,23,7.61
2009,11,24,8.56
2009,11,25,9.33
2009,11,26,6.06
2009,11,27,3.0
2009,11,28,3.83
2009,11,29,4.56
2009,11,30,3.17
2009,12,1,4.22
2009,12,2,5.78
2009,12,3,5.5
2009,12,4,-0.11
2009,12,5,-3.56
2009,12,6,-1.28
2009,12,7,0.0
2009,12,8,0.33
2009,12,9,3.11
2009,12,10,-6.44
2009,12,11,-7.83
2009,12,12,-3.22
2009,12,13,2.28
2009,12,14,3.11
2009,12,15,1.67
2009,12,16,-6.11
2009,12,17,-5.61
2009,12,18,0.61
2009,12,19,-1.39
2009,12,20,-2.56
2009,12,21,-1.39
2009,12,22,-1.11
2009,12,23,-3.89
2009,12,24,-1.94
2009,12,25,2.28
2009,12,26,1.72
2009,12,27,-1.0
2009,12,28,-4.33
2009,12,29,-5.33
2009,12,30,-5.44
2009,12,31,0.28
2010,1,1,-3.78
2010,1,2,-10.17
2010,1,3,-12.11
2010,1,4,-6.44
2010,1,5,-5.28
2010,1,6,-2.83
